COD_SUCURSAL;COD_CLIENTE;SERIE;COD_TIPO_DOCUMENTO;DOCUMENTO;FECHA_EMISION;FECHA_VENCIMIENTO;SALDO;MORA
F;2494;FET0;FT;145976;26-07-2016;25-08-2016;750100;0
f;2494;FET0;FN;145984;26-07-2016;25-08-2016;2159707;0
f;2494;FET0;FN;145985;26-07-2016;25-08-2016;1443422;0
f;2494;FET0;FN;145986;26-07-2016;25-08-2016;723789;0
F;2494;FET0;FT;145987;26-07-2016;25-08-2016;497087;0
f;2494;FET0;FN;146049;27-07-2016;26-08-2016;353430;-1
F;2494;FET0;FN;146167;28-07-2016;29-08-2016;585059;-4
F;2494;FET0;FN;146168;28-07-2016;29-08-2016;2203118;-4
F;2494;fet0;FT;146245;29-07-2016;29-08-2016;2627163;-4
F;2494;FET0;FT;146326;08-08-2016;07-09-2016;374672;-13
F2;2500;AN;AN;108496;30-12-2015;30-12-2015;-532278;239
F2;2500;FET0;FT;116841;10-12-2015;09-01-2016;144326;229
F2;2500;FET0;FT;116870;14-12-2015;13-01-2016;26668;225
F2;2500;FET0;FT;116989;22-12-2015;21-01-2016;112086;217
F2;2500;FET0;FT;124721;08-02-2016;09-03-2016;1018006;169
f2;2500;net0;NC;7851;27-07-2015;27-07-2015;-1;395
F2;2500;NET0;NC;8717;28-09-2015;28-09-2015;-1;332
F2;2500;FET0;FT;131642;15-04-2016;15-05-2016;323356;102
F2;2500;FET0;FT;135787;14-06-2016;14-07-2016;71853;42
f2;2500;FET0;FT;141153;06-07-2016;05-08-2016;73513;20
F2;2500;FET0;FT;141267;15-07-2016;14-08-2016;323356;11
F2;2500;FET0;FT;141352;25-07-2016;24-08-2016;496666;1
F2;2500;FET0;FT;141378;27-07-2016;26-08-2016;64838;-1
F2;2500;FET0;FT;147536;04-08-2016;03-09-2016;1892840;-9
f;2505;an;an;112776;31-03-2016;31-03-2016;-24633;147
f;2505;an;an;130171;24-05-2016;24-05-2016;-239094;93
F;2505;AN;AN;130556;30-06-2016;30-06-2016;-904;56
h1;2505;fet0;FT;108099;29-12-2015;28-01-2016;24633;210
h1;2505;fet0;FT;121928;27-02-2016;28-03-2016;24633;150
H1;2505;FET0;FT;122012;15-03-2016;14-04-2016;94914;133
H1;2505;FET0;FT;122095;28-03-2016;27-04-2016;24633;120
H1;2505;FET0;FT;122113;30-03-2016;29-04-2016;71185;118
H1;2505;FET0;FT;130788;28-04-2016;28-05-2016;24633;89
F1;2542;FET0;FT;131342;18-04-2016;18-05-2016;80325;99
F1;2542;FET0;FT;140457;21-07-2016;20-08-2016;8925;5
I;2542;FNN0;FN;656487;30-01-2013;01-03-2013;362355;1273
I;2542;FNN0;FN;659910;28-06-2013;29-07-2013;362355;1123
I;2542;fnn0;FN;661188;31-07-2013;30-08-2013;362355;1091
I;2542;FNN0;FN;670679;11-09-2014;13-10-2014;3623550;682
I;2542;FNN0;FN;670864;08-10-2014;07-11-2014;3623550;657
I;2542;FNN0;FN;670865;08-10-2014;07-11-2014;3623550;657
I;2542;FNN0;FN;670866;08-10-2014;07-11-2014;3623550;657
I;2542;FNN0;FN;670867;08-10-2014;07-11-2014;3623550;657
I;2542;fnn2;FN;661395;29-08-2013;30-09-2013;3623550;1060
I;2723;FNN0;FN;604795;25-10-2011;24-11-2011;109420;1736
I;2882;FET0;FN;143150;29-07-2016;29-08-2016;44941540;-4
F;2883;FET0;FT;118174;13-01-2016;12-02-2016;3621478;195
F;2883;fet0;FT;130548;11-05-2016;10-06-2016;3966663;76
F;2883;FET0;FT;136004;09-06-2016;11-07-2016;3725842;45
F;2883;FET0;FT;136918;22-07-2016;22-08-2016;4221715;3
F;2883;FET0;FT;146310;05-08-2016;05-09-2016;4186932;-11
I;2883;FNN0;FN;503868;30-04-2009;01-06-2009;699191;2642
I;2883;FNN0;FN;557144;31-08-2010;30-09-2010;2779420;2156
I;2883;fnn0;FN;567371;30-11-2010;30-12-2010;3555233;2065
I;2883;FNN0;FN;670802;01-10-2014;31-10-2014;4190894;664
I;2883;FET0;FT;6652;26-11-2014;26-11-2014;402220;638
I;2883;fet0;FT;75782;13-05-2015;13-05-2015;177310;470
I;2883;fet0;FT;115996;01-03-2016;01-03-2016;209791;177
I;2883;fet0;FT;129915;27-05-2016;27-05-2016;552041;90
I;2883;FET0;FN;130007;08-06-2016;08-07-2016;6455631;48
I;2883;FET0;FN;143055;18-07-2016;17-08-2016;6061146;8
I;2883;FET0;FN;143071;19-07-2016;18-08-2016;7082166;7
I;2883;FET0;FN;142998;06-07-2016;05-08-2016;6061146;20
I;2883;FET0;FN;143132;29-07-2016;29-08-2016;8135673;-4
i;2884;an;AN;75593;31-08-2015;31-08-2015;-73780;360
I;2884;FET0;FN;108634;23-10-2015;23-11-2015;1918280;276
I;2884;FET0;FN;129749;21-04-2016;23-05-2016;1918280;94
i;2885;an;an;75494;30-11-2015;30-11-2015;-36890;269
i;2885;an;an;666303;10-03-2015;10-03-2015;-258230;534
I;2885;FET0;FN;115990;29-02-2016;30-03-2016;700910;148
I;2885;FET0;FN;129679;31-03-2016;02-05-2016;590240;115
I;2885;FET0;FN;129979;31-05-2016;30-06-2016;12649224;56
I;2885;FET0;FN;142958;30-06-2016;01-08-2016;12976712;24
I;2885;FET0;FN;143154;29-07-2016;29-08-2016;16586220;-4
F;2887;FET0;FN;17475;26-04-2013;27-05-2013;74375;1186
F;2887;FET0;FN;17476;26-04-2013;27-05-2013;248115;1186
F;2887;FET0;FN;20120;30-05-2013;01-07-2013;426377;1151
F;2887;FET0;FN;29535;30-07-2013;29-08-2013;305949;1092
F;2887;FET0;FN;29841;01-08-2013;02-09-2013;314160;1088
F;2887;FET0;FN;31569;04-09-2013;04-10-2013;231455;1056
F;2887;FET0;FN;32255;24-09-2013;24-10-2013;157080;1036
F;2887;FNN0;FN;656536;30-11-2012;31-12-2012;541512;1333
F;2887;FNN0;FN;656569;30-11-2012;31-12-2012;719355;1333
F;2887;FNN0;FN;656620;30-11-2012;31-12-2012;223125;1333
F;2887;FET0;FT;16559;10-04-2013;10-05-2013;223125;1203
F;2887;FET0;FT;17593;29-04-2013;29-05-2013;553945;1184
F;2887;fet0;FT;19921;28-05-2013;27-06-2013;223125;1155
F;2887;fet0;FT;19922;28-05-2013;29-07-2013;727804;1123
F;2887;fet0;FT;19923;28-05-2013;27-06-2013;405195;1155
F;2887;FET0;FT;20121;30-05-2013;01-07-2013;396865;1151
F;2887;FET0;FT;29884;02-08-2013;02-09-2013;82705;1088
f;2887;fet0;FT;55631;31-07-2014;01-09-2014;74375;724
F;2887;FET0;FT;55632;31-07-2014;01-09-2014;239785;724
f;2887;fet0;FT;58463;28-08-2014;29-09-2014;236904;696
F;2887;FET0;FT;64821;27-11-2014;29-12-2014;82705;605
I;2887;FNN0;FN;630077;10-05-2012;11-06-2012;83300;1536
I;2887;FNN0;FN;663369;09-05-2014;09-06-2014;2669802;808
I;2887;FNN1;FN;572935;01-03-2011;31-03-2011;1298283;1974
I;2887;fnn1;FN;656143;19-12-2012;18-01-2013;284410;1315
I;2887;fnn12;FN;596771;01-08-2011;31-08-2011;4145139;1821
I;2887;FNN12;FN;596772;01-08-2011;31-08-2011;192265;1821
I;2889;FET0;FN;116040;16-03-2016;15-04-2016;158366;132
i;2889;an;AN;115761;31-03-2016;31-03-2016;-204248;147
I;2889;FET0;FN;129956;31-05-2016;30-06-2016;45882;56
I;2889;FET0;FN;130124;30-06-2016;01-08-2016;4433545;24
I;2889;FET0;FN;143126;29-07-2016;29-08-2016;4405249;-4
F;2927;fet0;FT;135961;07-06-2016;07-07-2016;66658;49
F;2927;FET0;FT;136044;13-06-2016;13-07-2016;102377;43
F;2927;FET0;FT;136435;29-06-2016;29-07-2016;102377;27
F;2927;FET0;FT;136651;06-07-2016;05-08-2016;108534;20
F;2927;FET0;FT;136875;20-07-2016;19-08-2016;108534;6
F;2927;FET0;FT;145971;26-07-2016;25-08-2016;108534;0
F;2927;fet0;FT;146294;04-08-2016;05-09-2016;108534;-11
F;2927;FET0;FT;146347;08-08-2016;07-09-2016;70666;-13
F;2927;fet0;FT;146382;10-08-2016;09-09-2016;108534;-15
F;2938;fet0;FT;85692;01-07-2015;31-07-2015;1059100;391
F;2950;FET0;FN;106003;26-10-2015;25-11-2015;326655;274
f;2950;FET0;FN;112200;25-11-2015;25-12-2015;337365;244
F;2950;FET0;FN;112777;21-12-2015;20-01-2016;348075;218
F;2950;FET0;FN;118966;25-02-2016;28-03-2016;321300;150
F;2950;FNN0;FN;591234;03-05-2011;02-06-2011;82884;1911
F;2950;fet0;FT;85706;02-07-2015;03-08-2015;236739;388
F;2950;FET0;FT;85707;02-07-2015;03-08-2015;41650;388
F;2950;FET0;FT;102855;30-09-2015;30-10-2015;28441;300
F;2950;FET0;FT;106775;29-10-2015;30-11-2015;350503;269
F;2950;FET0;FT;106836;30-10-2015;30-11-2015;52836;269
F;2950;FET0;FT;112351;27-11-2015;28-12-2015;308709;241
F;2950;FET0;FT;112458;30-11-2015;30-12-2015;28441;239
F;2950;FET0;FT;113024;30-12-2015;29-01-2016;399149;209
F;2950;FET0;FT;113054;31-12-2015;01-02-2016;58155;206
F;2950;FET0;FT;119114;29-02-2016;30-03-2016;408598;148
F;2950;FET0;FN;123506;23-03-2016;22-04-2016;315945;125
F;2950;FET0;FT;123715;30-03-2016;29-04-2016;459745;118
F;2950;FET0;FT;123771;31-03-2016;02-05-2016;34034;115
F;2950;FET0;FN;124080;21-04-2016;23-05-2016;321300;94
F;2950;FET0;FT;130322;28-04-2016;30-05-2016;436349;87
f;2950;FET0;FN;133306;24-05-2016;23-06-2016;305235;63
F;2950;FET0;FT;133474;30-05-2016;29-06-2016;413464;57
F;2950;FET0;FT;133574;31-05-2016;30-06-2016;44946;56
f;2950;FET0;FN;136303;24-06-2016;25-07-2016;310590;31
F;2950;FET0;FT;136450;29-06-2016;29-07-2016;459152;27
F;2950;FET0;FT;136468;29-06-2016;29-07-2016;106945;27
F;2950;FET0;FT;136543;30-06-2016;01-08-2016;86596;24
F;2950;FET0;FT;146170;28-07-2016;29-08-2016;674337;-4
F;2950;FET0;FT;146198;28-07-2016;29-08-2016;226695;-4
F;2950;FET0;FT;146218;29-07-2016;29-08-2016;7616;-4
F;2950;FET0;FT;146251;29-07-2016;29-08-2016;57358;-4
I;2950;FET0;FN;108691;30-10-2015;30-11-2015;143990;269
I;2950;FET0;FN;108894;30-11-2015;30-12-2015;169456;239
I;2950;FET0;FN;109087;30-12-2015;29-01-2016;158746;209
I;2950;FET0;FN;115759;29-01-2016;29-02-2016;143990;178
I;2950;FET0;FN;115970;29-02-2016;30-03-2016;163030;148
i;2950;fet0;FN;129653;31-03-2016;02-05-2016;155652;115
I;2950;FET0;FN;129803;29-04-2016;30-05-2016;155652;87
i;2950;fet0;FN;129952;31-05-2016;30-06-2016;155652;56
I;2950;FET0;FN;130117;30-06-2016;01-08-2016;186354;24
I;2950;FET0;FN;143133;29-07-2016;29-08-2016;155652;-4
F;2953;FET0;FN;124081;21-04-2016;23-05-2016;11353;94
f;2953;FET0;FN;133307;24-05-2016;23-06-2016;11353;63
f;2953;FET0;FN;136304;24-06-2016;25-07-2016;36236;31
f;2953;FET0;FN;146052;27-07-2016;26-08-2016;36236;-1
C;2967;AN;AN;117696;21-03-2016;21-03-2016;-1;157
C;2967;FET0;FT;137164;22-06-2016;22-07-2016;38162;34
C;2967;FET0;FT;137277;30-06-2016;01-08-2016;39114;24
C;2967;FET0;FT;137350;04-07-2016;03-08-2016;76324;22
C;2967;FET0;FT;137405;12-07-2016;11-08-2016;39114;14
C;2967;FET0;FT;137480;27-07-2016;26-08-2016;38162;-1
C;2967;FET0;FT;137507;27-07-2016;26-08-2016;11888;-1
c;2967;fet0;FT;137562;28-07-2016;29-08-2016;93783;-4
c;2967;fet0;FT;137618;29-07-2016;29-08-2016;12576;-4
F;3041;FET0;FT;136279;24-06-2016;25-07-2016;213938;31
f;3041;FET0;FN;136305;24-06-2016;23-08-2016;25875;2
f;3041;FET0;FN;136306;24-06-2016;25-07-2016;414434;31
f;3041;FET0;FN;146053;27-07-2016;26-09-2016;47131;-32
f;3041;FET0;FN;146054;27-07-2016;26-08-2016;407701;-1
C;3062;fet0;FT;60146;23-09-2014;24-11-2014;103530;640
C;3062;FET0;FT;60147;23-09-2014;24-11-2014;103530;640
C;3062;FET0;FT;60282;30-09-2014;01-12-2014;103530;633
C;3062;FET0;FT;60546;27-10-2014;26-12-2014;103530;608
C;3062;FET0;FT;65731;28-11-2014;27-01-2015;103530;576
C;3062;FET0;FT;65732;28-11-2014;27-01-2015;23800;576
d;3062;fet0;FT;62033;27-10-2014;26-12-2014;835380;608
D;3062;fet0;FT;62093;29-10-2014;28-11-2014;103530;636
D;3062;FET0;FT;62094;29-10-2014;28-11-2014;417690;636
d;3062;fet0;FT;62122;30-10-2014;29-12-2014;1113840;605
D;3062;FET0;FT;62243;28-11-2014;27-01-2015;278460;576
D;3062;fet0;FT;62244;28-11-2014;29-12-2014;417690;605
D;3062;FET0;FT;62552;30-01-2015;31-03-2015;103530;513
H;3062;FET0;FT;49286;16-04-2014;16-05-2014;45000;832
H;3062;FET0;FT;57363;23-09-2014;23-10-2014;45000;672
H;3062;FET0;FT;57364;23-09-2014;23-10-2014;87000;672
H;3062;FET0;FT;66587;30-12-2014;29-01-2015;23800;574
H;3062;FET0;FT;66588;30-12-2014;29-01-2015;11781;574
H;3062;FET0;FT;66875;30-01-2015;02-03-2015;11781;542
H;3062;FET0;FT;66876;30-01-2015;02-03-2015;23800;542
H;3062;FET0;FT;66877;30-01-2015;02-03-2015;23800;542
H;3062;FET0;FT;66878;30-01-2015;02-03-2015;11781;542
I;3062;FET0;FN;6607;07-11-2014;08-12-2014;2793049;626
I;3062;FET0;FN;6794;19-12-2014;19-01-2015;4196535;584
I;3062;FET0;FN;108739;30-10-2015;30-11-2015;842700;269
i;3062;net0;NC;9439;29-12-2015;29-12-2015;-1002813;240
I;3062;FET0;FN;130088;23-06-2016;25-07-2016;3581900;31
J;3062;fet0;FT;51993;24-10-2014;24-11-2014;87000;640
J;3062;fet0;FT;51994;24-10-2014;24-11-2014;87000;640
J;3062;FET0;FT;65488;28-11-2014;29-12-2014;157080;605
J;3062;FET0;FT;65489;28-11-2014;29-12-2014;103530;605
J;3062;FET0;FT;69046;19-12-2014;19-01-2015;103530;584
J;3062;fet0;FT;69207;30-12-2014;29-01-2015;103530;574
J;3062;FET0;FT;74361;27-02-2015;30-03-2015;157080;514
j;3062;fet0;FT;109504;30-11-2015;30-12-2015;103530;239
j;3062;fet0;FT;109505;30-11-2015;30-12-2015;103530;239
J;3062;FET0;FT;120680;15-02-2016;16-03-2016;157080;162
F;3129;fet0;FT;146373;09-08-2016;10-10-2016;1499400;-46
f;3130;net1;NC;9192;28-12-2015;28-12-2015;-1;241
f;3130;net1;NC;9630;28-01-2016;28-01-2016;-1;210
F;3130;fet0;FT;130185;22-04-2016;23-05-2016;803050;94
F;3130;FET0;FT;136427;28-06-2016;28-07-2016;1848150;28
F;3130;FET0;FT;136428;28-06-2016;28-07-2016;4725156;28
F;3130;fet0;FT;136429;28-06-2016;28-07-2016;1597788;28
F;3130;FET0;FT;136430;28-06-2016;28-07-2016;233802;28
F;3130;FET0;FT;136891;21-07-2016;22-08-2016;1825205;3
F;3130;FET0;FT;136892;21-07-2016;22-08-2016;10266975;3
F;3130;FET0;FT;136893;21-07-2016;22-08-2016;233802;3
F;3130;FET0;FT;136894;21-07-2016;22-08-2016;1091657;3
f;3130;FET0;FN;146055;27-07-2016;26-08-2016;2405436;-1
F;3130;fet0;FT;146147;27-07-2016;26-08-2016;233802;-1
f;3130;FET0;FN;146171;28-07-2016;29-08-2016;6930577;-4
F;3130;FET0;FT;146172;28-07-2016;29-08-2016;2468129;-4
F;3130;FET0;FN;146219;29-07-2016;29-08-2016;1769525;-4
F;3130;FET0;FT;146220;29-07-2016;29-08-2016;119286;-4
F;3130;FET0;FT;146252;29-07-2016;29-08-2016;64298;-4
F;3130;FET0;FT;146304;05-08-2016;05-09-2016;233802;-11
F;3130;FET0;FT;146305;05-08-2016;05-09-2016;1122830;-11
F;3130;FET0;FT;146306;05-08-2016;05-09-2016;10967086;-11
F;3130;FET0;FT;146307;05-08-2016;05-09-2016;384728;-11
I;3130;FET0;FN;109100;30-12-2015;29-01-2016;2558976;209
I;3130;FET0;FN;115894;22-02-2016;23-03-2016;3316768;155
i;3130;fet0;FN;115895;22-02-2016;23-03-2016;3029264;155
I;3130;FET0;FN;115981;29-02-2016;30-03-2016;2549456;148
I;3130;FNN0;FN;662061;15-11-2013;16-12-2013;3532282;983
I;3130;FNN0;FN;670942;14-10-2014;13-11-2014;3201576;651
i;3130;fet0;FN;116037;16-03-2016;15-04-2016;2783648;132
